,wavelength,TranDep,sigma_p,sigma_m
1889,2.1209,0.013644799999999999,0.0006144000000000001,-0.0006144000000000001
1890,2.12188,0.014185300000000001,0.0005637000000000001,-0.0005637000000000001
1891,2.12287,0.014924100000000001,0.0005859000000000001,-0.0005859000000000001
1892,2.12385,0.0156269,0.0005600000000000001,-0.0005600000000000001
1893,2.12483,0.0144756,0.0005808,-0.0005808
1894,2.12582,0.014076100000000001,0.0005266,-0.0005266
1895,2.1268,0.0146444,0.0005528,-0.0005528
1896,2.12778,0.0143516,0.00058,-0.00058
1897,2.12877,0.0156694,0.0005717,-0.0005717
1898,2.12975,0.0131331,0.0005771,-0.0005771
1899,2.13073,0.012550500000000001,0.0005567,-0.0005567
1900,2.13172,0.0131777,0.0005794,-0.0005794
1901,2.1327,0.015547100000000001,0.0006413,-0.0006413
1902,2.13368,0.0136188,0.0005906,-0.0005906
1903,2.13467,0.013230200000000001,0.0005576,-0.0005576
1904,2.13565,0.013485100000000002,0.0005963,-0.0005963
1905,2.13664,0.014243200000000001,0.0004923,-0.0004923
1906,2.13762,0.013094900000000001,0.0005244000000000001,-0.0005244000000000001
1907,2.1386,0.0142852,0.0006177,-0.0006177
1908,2.13959,0.014777400000000001,0.0006397999999999999,-0.0006397999999999999
1909,2.14057,0.015048500000000001,0.0005807,-0.0005807
1910,2.14155,0.014544600000000001,0.0005941,-0.0005941
1911,2.14254,0.015301700000000001,0.0006017,-0.0006017
1912,2.14352,0.0138713,0.0005985,-0.0005985
1913,2.1445,0.0135862,0.0006065,-0.0006065
1914,2.14549,0.014546300000000002,0.0006091,-0.0006091
1915,2.14647,0.014733099999999999,0.0005538,-0.0005538
1916,2.14745,0.0157138,0.0005934,-0.0005934
1917,2.14844,0.0148727,0.0006208,-0.0006208
1918,2.14942,0.014894600000000001,0.0005509,-0.0005509
1919,2.1504,0.0155586,0.0006103,-0.0006103
1920,2.15139,0.0149466,0.0005833,-0.0005833
1921,2.15237,0.0147761,0.0006560000000000001,-0.0006560000000000001
1922,2.15336,0.015227500000000001,0.0005826,-0.0005826
1923,2.15434,0.0135509,0.0005472,-0.0005472
1924,2.15532,0.0138984,0.0005648000000000001,-0.0005648000000000001
1925,2.15631,0.0143932,0.0005982,-0.0005982
1926,2.15729,0.013923099999999999,0.0005634,-0.0005634
1927,2.15827,0.0148476,0.0005954,-0.0005954
1928,2.15926,0.0146756,0.0006003,-0.0006003
1929,2.16024,0.0132842,0.0005771,-0.0005771
1930,2.16122,0.014466600000000001,0.0005738000000000001,-0.0005738000000000001
1931,2.16221,0.0135327,0.0006158,-0.0006158
1932,2.16319,0.0133705,0.0005771,-0.0005771
1933,2.16417,0.014603699999999999,0.0005999,-0.0005999
1934,2.16516,0.0150508,0.0006093,-0.0006093
1935,2.16614,0.0143967,0.0005505999999999999,-0.0005505999999999999
1936,2.16713,0.013994500000000002,0.0006346,-0.0006346
1937,2.16811,0.014000600000000002,0.0005981000000000001,-0.0005981000000000001
1938,2.16909,0.012678400000000001,0.0005915,-0.0005915
1939,2.17008,0.0129476,0.0005798,-0.0005798
1940,2.17106,0.0157443,0.0006105,-0.0006105
1941,2.17204,0.0142732,0.0006025,-0.0006025
1942,2.17303,0.013804700000000001,0.0005921,-0.0005921
1943,2.17401,0.0141278,0.0006483,-0.0006483
1944,2.17499,0.013779699999999999,0.0006027,-0.0006027
1945,2.17598,0.012754600000000001,0.0006165000000000001,-0.0006165000000000001
1946,2.17696,0.013007500000000002,0.000604,-0.000604
1947,2.17794,0.0156079,0.0006116,-0.0006116
1948,2.17893,0.014524800000000001,0.0006372999999999999,-0.0006372999999999999
1949,2.17991,0.0115597,0.0005887,-0.0005887
1950,2.1809,0.0134452,0.0006025,-0.0006025
1951,2.18188,0.014279900000000002,0.0006115000000000001,-0.0006115000000000001
1952,2.18286,0.014341999999999999,0.0005451000000000001,-0.0005451000000000001
1953,2.18385,0.0141727,0.0005855,-0.0005855
1954,2.18483,0.013143,0.000561,-0.000561
1955,2.18581,0.0146521,0.0005907,-0.0005907
1956,2.1868,0.0149285,0.000643,-0.000643
1957,2.18778,0.014553799999999999,0.0006657000000000001,-0.0006657000000000001
1958,2.18877,0.0137496,0.0005871,-0.0005871
1959,2.18975,0.012549600000000001,0.0005961,-0.0005961
1960,2.19073,0.0125909,0.0005988,-0.0005988
1961,2.19172,0.013088500000000001,0.0006105,-0.0006105
1962,2.1927,0.0151967,0.0005840999999999999,-0.0005840999999999999
1963,2.19368,0.0128297,0.0005674,-0.0005674
1964,2.19467,0.013814900000000001,0.0006058,-0.0006058
1965,2.19565,0.0142629,0.0005901,-0.0005901
1966,2.19663,0.0134284,0.000629,-0.000629
1967,2.19762,0.0136292,0.0006228000000000001,-0.0006228000000000001
1968,2.1986,0.0143118,0.0006429,-0.0006429
1969,2.19959,0.0146578,0.0006116,-0.0006116
1970,2.20057,0.013291500000000001,0.0005662,-0.0005662
1971,2.20155,0.0141515,0.0006872,-0.0006872
1972,2.20254,0.013061000000000001,0.0006602,-0.0006602
1973,2.20352,0.013833200000000002,0.0005641999999999999,-0.0005641999999999999
1974,2.2045,0.0156138,0.0006177,-0.0006177
1975,2.20549,0.014957400000000001,0.0006602,-0.0006602
1976,2.20647,0.0140883,0.0005788,-0.0005788
1977,2.20746,0.0140911,0.0006081000000000001,-0.0006081000000000001
1978,2.20844,0.013386700000000001,0.0006284,-0.0006284
1979,2.20942,0.0145616,0.0006469999999999999,-0.0006469999999999999
1980,2.21041,0.0122716,0.0005724,-0.0005724
1981,2.21139,0.0138482,0.0005809000000000001,-0.0005809000000000001
1982,2.21237,0.013984300000000002,0.0006684,-0.0006684
1983,2.21336,0.0140911,0.0006747000000000001,-0.0006747000000000001
1984,2.21434,0.0140774,0.0006277,-0.0006277
1985,2.21533,0.014851600000000001,0.0006446000000000001,-0.0006446000000000001
1986,2.21631,0.0129127,0.0006716,-0.0006716
1987,2.21729,0.015558700000000002,0.0006259000000000001,-0.0006259000000000001
1988,2.21828,0.013335399999999999,0.0005904,-0.0005904
1989,2.21926,0.013904000000000001,0.0006486,-0.0006486
1990,2.22025,0.0131489,0.0005916,-0.0005916
1991,2.22123,0.0134649,0.0005797,-0.0005797
1992,2.22221,0.0150644,0.0006146,-0.0006146
1993,2.2232,0.014330400000000002,0.0006176,-0.0006176
1994,2.22418,0.0140111,0.0005451000000000001,-0.0005451000000000001
1995,2.22516,0.011927000000000002,0.0005903,-0.0005903
1996,2.22615,0.014855799999999999,0.0006203000000000001,-0.0006203000000000001
1997,2.22713,0.0138323,0.0006519,-0.0006519
1998,2.22812,0.012554700000000002,0.0005477,-0.0005477
1999,2.2291,0.0137215,0.0006284,-0.0006284
2000,2.23008,0.0155581,0.0006776,-0.0006776
2001,2.23107,0.0147238,0.0006365,-0.0006365
2002,2.23205,0.013611400000000001,0.0006252000000000001,-0.0006252000000000001
2003,2.23304,0.0164894,0.0005829,-0.0005829
2004,2.23402,0.0152925,0.0006131,-0.0006131
2005,2.235,0.013603400000000002,0.0006363000000000001,-0.0006363000000000001
2006,2.23599,0.014842800000000001,0.0005833,-0.0005833
2007,2.23697,0.0146451,0.0006561000000000001,-0.0006561000000000001
2008,2.23796,0.014453,0.0006345000000000001,-0.0006345000000000001
2009,2.23894,0.0151391,0.000541,-0.000541
2010,2.23992,0.0138841,0.0006406000000000001,-0.0006406000000000001
2011,2.24091,0.014050800000000002,0.0006500000000000001,-0.0006500000000000001
2012,2.24189,0.0152723,0.0006475000000000001,-0.0006475000000000001
2013,2.24287,0.01508,0.0006378,-0.0006378
2014,2.24386,0.0132209,0.0005588,-0.0005588
2015,2.24484,0.0123772,0.0006187,-0.0006187
2016,2.24583,0.013371599999999999,0.0006169,-0.0006169
2017,2.24681,0.0143584,0.0006259000000000001,-0.0006259000000000001
2018,2.24779,0.0130262,0.0006458999999999999,-0.0006458999999999999
2019,2.24878,0.014934300000000001,0.0006288000000000001,-0.0006288000000000001
2020,2.24976,0.012693399999999999,0.000723,-0.000723
2021,2.25075,0.0138314,0.0006268000000000001,-0.0006268000000000001
2022,2.25173,0.0139648,0.0006312,-0.0006312
2023,2.25272,0.0142605,0.0006369,-0.0006369
2024,2.2537,0.0149512,0.0007224999999999999,-0.0007224999999999999
2025,2.25468,0.0142292,0.0006179,-0.0006179
2026,2.25567,0.014272800000000002,0.0007118,-0.0007118
2027,2.25665,0.0157503,0.0007144,-0.0007144
2028,2.25764,0.016454,0.0007080000000000001,-0.0007080000000000001
2029,2.25862,0.013202,0.0006096,-0.0006096
2030,2.2596,0.013736,0.0005701,-0.0005701
2031,2.26059,0.01502,0.0005632,-0.0005632
2032,2.26157,0.0139673,0.0006669,-0.0006669
2033,2.26256,0.013437900000000001,0.0006396,-0.0006396
2034,2.26354,0.0149259,0.0006981,-0.0006981
2035,2.26452,0.0130053,0.0006566,-0.0006566
2036,2.26551,0.014263600000000001,0.0006571000000000001,-0.0006571000000000001
2037,2.26649,0.014973799999999999,0.0006526,-0.0006526
2038,2.26748,0.0152869,0.0006755,-0.0006755
2039,2.26846,0.0137798,0.0006627,-0.0006627
2040,2.26945,0.0130211,0.0006625,-0.0006625
2041,2.27043,0.014632000000000001,0.0006483999999999999,-0.0006483999999999999
2042,2.27141,0.0143789,0.0006718000000000001,-0.0006718000000000001
2043,2.2724,0.0144946,0.000654,-0.000654
2044,2.27338,0.0138989,0.00068,-0.00068
2045,2.27437,0.0150305,0.0006907,-0.0006907
2046,2.27535,0.014455599999999999,0.0006714000000000001,-0.0006714000000000001
2047,2.27634,0.013333900000000001,0.0007659,-0.0007659
2048,2.27732,0.0138321,0.0006693000000000001,-0.0006693000000000001
2049,2.2783,0.014629900000000001,0.0006943,-0.0006943
2050,2.27929,0.0150471,0.0007321999999999999,-0.0007321999999999999
2051,2.28027,0.014894300000000001,0.0006992,-0.0006992
2052,2.28126,0.0140555,0.0006558,-0.0006558
2053,2.28224,0.0157376,0.0007061000000000001,-0.0007061000000000001
2054,2.28323,0.0151111,0.0006761,-0.0006761
2055,2.28421,0.0130728,0.000691,-0.000691
2056,2.28519,0.013634900000000002,0.0006941,-0.0006941
2057,2.28618,0.014994799999999999,0.0007142,-0.0007142
2058,2.28716,0.0137716,0.0007174,-0.0007174
2059,2.28815,0.0143623,0.0006529999999999999,-0.0006529999999999999
2060,2.28913,0.0139513,0.0007355,-0.0007355
2061,2.29012,0.0157434,0.0007278,-0.0007278
2062,2.2911,0.0137614,0.0007067,-0.0007067
2063,2.29209,0.015250600000000001,0.0006927,-0.0006927
2064,2.29307,0.014453400000000002,0.0006406000000000001,-0.0006406000000000001
2065,2.29405,0.0137958,0.0007253,-0.0007253
2066,2.29504,0.013439399999999999,0.0006856,-0.0006856
2067,2.29602,0.0144659,0.0006952,-0.0006952
2068,2.29701,0.015220000000000001,0.0006992,-0.0006992
2069,2.29799,0.0144322,0.0007660000000000001,-0.0007660000000000001
2070,2.29898,0.0131264,0.0006569999999999999,-0.0006569999999999999
2071,2.29996,0.015197400000000002,0.0006882,-0.0006882
2072,2.30095,0.013394699999999999,0.0006858000000000001,-0.0006858000000000001
2073,2.30193,0.0156893,0.0007019,-0.0007019
2074,2.30291,0.0130479,0.0007037,-0.0007037
2075,2.3039,0.0152546,0.0007077,-0.0007077
2076,2.30488,0.013595900000000001,0.0006801,-0.0006801
2077,2.30587,0.01521,0.0006639,-0.0006639
2078,2.30685,0.013458900000000001,0.0007090000000000001,-0.0007090000000000001
2079,2.30784,0.012661400000000001,0.0006523,-0.0006523
2080,2.30882,0.014450900000000001,0.0006592000000000001,-0.0006592000000000001
2081,2.30981,0.012871200000000001,0.0006932,-0.0006932
2082,2.31079,0.0144524,0.0007082,-0.0007082
2083,2.31178,0.0158191,0.0006683,-0.0006683
2084,2.31276,0.0145004,0.000789,-0.000789
2085,2.31375,0.0161934,0.0006992,-0.0006992
2086,2.31473,0.0142368,0.0006849,-0.0006849
2087,2.31572,0.0147891,0.0007765,-0.0007765
2088,2.3167,0.013328,0.0006714000000000001,-0.0006714000000000001
2089,2.31768,0.014276899999999999,0.0007231,-0.0007231
2090,2.31867,0.0147767,0.0007698000000000001,-0.0007698000000000001
2091,2.31965,0.0158708,0.0007477,-0.0007477
2092,2.32064,0.0162898,0.0007446,-0.0007446
2093,2.32162,0.014874,0.0007427,-0.0007427
2094,2.32261,0.0142982,0.000746,-0.000746
2095,2.32359,0.014176,0.0007945000000000001,-0.0007945000000000001
2096,2.32458,0.015200800000000002,0.0007323000000000001,-0.0007323000000000001
2097,2.32556,0.0133928,0.00067,-0.00067
2098,2.32655,0.013565,0.0008024000000000001,-0.0008024000000000001
2099,2.32753,0.0142436,0.0007381999999999999,-0.0007381999999999999
2100,2.32852,0.014287099999999999,0.0007457999999999999,-0.0007457999999999999
2101,2.3295,0.0132125,0.0007421999999999999,-0.0007421999999999999
2102,2.33049,0.0154443,0.0007576,-0.0007576
2103,2.33147,0.0139716,0.0007177,-0.0007177
2104,2.33246,0.0148939,0.000722,-0.000722
2105,2.33344,0.0140344,0.0006988999999999999,-0.0006988999999999999
2106,2.33443,0.015121500000000001,0.0007239,-0.0007239
2107,2.33541,0.0142889,0.0007673000000000001,-0.0007673000000000001
2108,2.3364,0.0140099,0.0007062,-0.0007062
2109,2.33738,0.0144284,0.0007237000000000001,-0.0007237000000000001
2110,2.33837,0.0146091,0.0007144,-0.0007144
2111,2.33935,0.013652800000000001,0.0007055000000000001,-0.0007055000000000001
2112,2.34034,0.0154661,0.0007821,-0.0007821
2113,2.34132,0.014159900000000001,0.0006676,-0.0006676
2114,2.34231,0.0158481,0.0007306,-0.0007306
2115,2.34329,0.0152119,0.0006728000000000001,-0.0006728000000000001
2116,2.34428,0.0154102,0.0007148,-0.0007148
2117,2.34526,0.013832500000000001,0.0007072000000000001,-0.0007072000000000001
2118,2.34625,0.0152963,0.0007188,-0.0007188
2119,2.34723,0.0142034,0.000738,-0.000738
2120,2.34822,0.0143889,0.0006900000000000001,-0.0006900000000000001
2121,2.3492,0.014266700000000002,0.0007193,-0.0007193
2122,2.35019,0.014298,0.0007953000000000001,-0.0007953000000000001
2123,2.35118,0.0156842,0.000698,-0.000698
2124,2.35216,0.0138126,0.0007182,-0.0007182
2125,2.35315,0.0153273,0.0008072999999999999,-0.0008072999999999999
2126,2.35413,0.0143245,0.0007288,-0.0007288
2127,2.35512,0.0146496,0.0007366,-0.0007366
2128,2.3561,0.0133496,0.0007065000000000001,-0.0007065000000000001
2129,2.35709,0.0124136,0.0007985000000000001,-0.0007985000000000001
2130,2.35807,0.0156816,0.0007105000000000001,-0.0007105000000000001
2131,2.35906,0.014801400000000001,0.0008013000000000001,-0.0008013000000000001
2132,2.36004,0.012384,0.0006996,-0.0006996
2133,2.36103,0.0135319,0.0007956,-0.0007956
2134,2.36201,0.0153197,0.0008216,-0.0008216
2135,2.363,0.0136058,0.0007936999999999999,-0.0007936999999999999
2136,2.36399,0.014392499999999999,0.0007706000000000001,-0.0007706000000000001
2137,2.36497,0.0145504,0.0007788000000000001,-0.0007788000000000001
2138,2.36596,0.0136717,0.0007672,-0.0007672
2139,2.36694,0.012204900000000001,0.0007929,-0.0007929
2140,2.36793,0.0151476,0.0007882000000000001,-0.0007882000000000001
2141,2.36891,0.0140072,0.0007681000000000001,-0.0007681000000000001
2142,2.3699,0.0137988,0.0007721000000000001,-0.0007721000000000001
2143,2.37088,0.0136154,0.0007591000000000001,-0.0007591000000000001
2144,2.37187,0.0128105,0.0007511,-0.0007511
2145,2.37286,0.0131934,0.0008007,-0.0008007
2146,2.37384,0.0155942,0.0007993000000000001,-0.0007993000000000001
2147,2.37483,0.016322700000000002,0.0007482999999999999,-0.0007482999999999999
2148,2.37581,0.0145319,0.0007461,-0.0007461
2149,2.3768,0.0155752,0.0007769,-0.0007769
2150,2.37778,0.0144295,0.0006894000000000001,-0.0006894000000000001
2151,2.37877,0.0131002,0.0007865,-0.0007865
2152,2.37976,0.0115786,0.0007391,-0.0007391
2153,2.38074,0.014564500000000001,0.0007031,-0.0007031
2154,2.38173,0.0146687,0.0008047,-0.0008047
2155,2.38271,0.014912000000000002,0.0007472,-0.0007472
2156,2.3837,0.0149526,0.0007707,-0.0007707
2157,2.38468,0.0147095,0.0008124000000000001,-0.0008124000000000001
2158,2.38567,0.011622200000000001,0.0007013999999999999,-0.0007013999999999999
2159,2.38666,0.0162581,0.000858,-0.000858
2160,2.38764,0.0142894,0.0007807000000000001,-0.0007807000000000001
2161,2.38863,0.014286300000000002,0.0008056000000000001,-0.0008056000000000001
2162,2.38961,0.0156039,0.0007771000000000001,-0.0007771000000000001
2163,2.3906,0.0124925,0.0008414000000000001,-0.0008414000000000001
2164,2.39159,0.0139267,0.0007419000000000001,-0.0007419000000000001
2165,2.39257,0.0121939,0.0007608,-0.0007608
2166,2.39356,0.0137806,0.000905,-0.000905
2167,2.39454,0.013912,0.0008183,-0.0008183
2168,2.39553,0.0138058,0.0007401,-0.0007401
2169,2.39652,0.014916,0.0007825,-0.0007825
2170,2.3975,0.0113631,0.0007642,-0.0007642
2171,2.39849,0.0145901,0.0007727000000000001,-0.0007727000000000001
2172,2.39948,0.0135744,0.0008132,-0.0008132
2173,2.40046,0.015905700000000002,0.0007757,-0.0007757
2174,2.40145,0.014753400000000002,0.000755,-0.000755
2175,2.40243,0.0148865,0.0008411,-0.0008411
2176,2.40342,0.014864299999999999,0.0007635000000000001,-0.0007635000000000001
2177,2.40441,0.014619,0.0007629,-0.0007629
2178,2.40539,0.013109800000000001,0.0007681000000000001,-0.0007681000000000001
2179,2.40638,0.0162331,0.0008387000000000001,-0.0008387000000000001
2180,2.40737,0.014088000000000002,0.000782,-0.000782
2181,2.40835,0.013592400000000001,0.0007623,-0.0007623
2182,2.40934,0.015156900000000001,0.0007726,-0.0007726
2183,2.41032,0.0148562,0.0008123,-0.0008123
2184,2.41131,0.0138603,0.0007752000000000001,-0.0007752000000000001
2185,2.4123,0.0125581,0.0008264,-0.0008264
2186,2.41328,0.0144507,0.0008097,-0.0008097
2187,2.41427,0.012960000000000001,0.0007834000000000001,-0.0007834000000000001
2188,2.41526,0.0142587,0.0008347000000000001,-0.0008347000000000001
2189,2.41624,0.014669399999999999,0.0008164000000000001,-0.0008164000000000001
2190,2.41723,0.013717,0.000797,-0.000797
2191,2.41822,0.0139482,0.0007808,-0.0007808
2192,2.4192,0.014303399999999999,0.0008157,-0.0008157
2193,2.42019,0.015190500000000001,0.0007793,-0.0007793
2194,2.42118,0.0150586,0.000839,-0.000839
2195,2.42216,0.0134154,0.0007657,-0.0007657
2196,2.42315,0.0166328,0.0008495999999999999,-0.0008495999999999999
2197,2.42414,0.0147993,0.000794,-0.000794
2198,2.42512,0.017092,0.0008079000000000001,-0.0008079000000000001
2199,2.42611,0.0161121,0.0008562,-0.0008562
2200,2.4271,0.0161083,0.0008485,-0.0008485
2201,2.42809,0.0155709,0.000813,-0.000813
2202,2.42907,0.0152192,0.0007969,-0.0007969
2203,2.43006,0.0155476,0.0008469,-0.0008469
2204,2.43105,0.0160473,0.0008697,-0.0008697
2205,2.43203,0.012361899999999999,0.0008765000000000001,-0.0008765000000000001
2206,2.43302,0.0157296,0.0008741,-0.0008741
2207,2.43401,0.0149336,0.0007822,-0.0007822
2208,2.43499,0.0157385,0.000838,-0.000838
2209,2.43598,0.0143137,0.0008304,-0.0008304
2210,2.43697,0.0141325,0.0008122,-0.0008122
2211,2.43796,0.0140693,0.0008065,-0.0008065
2212,2.43894,0.0153769,0.0008161,-0.0008161
2213,2.43993,0.017168600000000003,0.0008457000000000001,-0.0008457000000000001
2214,2.44092,0.0136538,0.0008273,-0.0008273
2215,2.4419,0.0145062,0.0007846,-0.0007846
2216,2.44289,0.014303399999999999,0.000823,-0.000823
2217,2.44388,0.015425800000000002,0.0008497000000000001,-0.0008497000000000001
2218,2.44487,0.0126226,0.000802,-0.000802
2219,2.44585,0.0150548,0.0008839,-0.0008839
2220,2.44684,0.0136311,0.0008727,-0.0008727
2221,2.44783,0.013343100000000002,0.0008453,-0.0008453
2222,2.44882,0.014793700000000002,0.0008219,-0.0008219
2223,2.4498,0.0128308,0.000844,-0.000844
2224,2.45079,0.0161062,0.0008721,-0.0008721
2225,2.45178,0.0126543,0.0008508000000000001,-0.0008508000000000001
2226,2.45277,0.0147899,0.0008179,-0.0008179
2227,2.45375,0.0142817,0.0008150000000000001,-0.0008150000000000001
2228,2.45474,0.0138104,0.0008747000000000001,-0.0008747000000000001
2229,2.45573,0.0150638,0.0008949,-0.0008949
2230,2.45672,0.0153968,0.0009068,-0.0009068
2231,2.4577,0.0123333,0.0008066,-0.0008066
2232,2.45869,0.0114967,0.0008585,-0.0008585
2233,2.45968,0.0139745,0.0008305999999999999,-0.0008305999999999999
2234,2.46067,0.012046,0.0008322000000000001,-0.0008322000000000001
2235,2.46165,0.0151466,0.0008646,-0.0008646
2236,2.46264,0.01452,0.0008033,-0.0008033
2237,2.46363,0.0160201,0.0008784,-0.0008784
2238,2.46462,0.0128144,0.0008114000000000001,-0.0008114000000000001
2239,2.46561,0.0164751,0.0008643000000000001,-0.0008643000000000001
2240,2.46659,0.0151294,0.0009008,-0.0009008
2241,2.46758,0.014558,0.0008515,-0.0008515
2242,2.46857,0.013852199999999999,0.0008374,-0.0008374
2243,2.46956,0.014331100000000001,0.0008694000000000001,-0.0008694000000000001
2244,2.47055,0.0166483,0.0009451,-0.0009451
2245,2.47153,0.0150848,0.0009398,-0.0009398
2246,2.47252,0.0143233,0.0008794,-0.0008794
2247,2.47351,0.015757900000000002,0.0008503,-0.0008503
2248,2.4745,0.0132144,0.0009161,-0.0009161
2249,2.47549,0.0132945,0.0008544000000000001,-0.0008544000000000001
2250,2.47648,0.0132608,0.00083,-0.00083
2251,2.47746,0.0165999,0.0009246,-0.0009246
2252,2.47845,0.0148377,0.0009687999999999999,-0.0009687999999999999
2253,2.47944,0.013621300000000001,0.0008813,-0.0008813
2254,2.48043,0.017214300000000002,0.0009184000000000001,-0.0009184000000000001
2255,2.48142,0.014539400000000001,0.0008645,-0.0008645
2256,2.48241,0.0157851,0.0008602,-0.0008602
2257,2.48339,0.0136366,0.0008028000000000001,-0.0008028000000000001
2258,2.48438,0.015027,0.0008194,-0.0008194
2259,2.48537,0.014835300000000001,0.0008246000000000001,-0.0008246000000000001
2260,2.48636,0.0151479,0.0008758,-0.0008758
2261,2.48735,0.0117691,0.0009159000000000001,-0.0009159000000000001
2262,2.48834,0.0123645,0.0008991,-0.0008991
2263,2.48933,0.0160802,0.0009087000000000001,-0.0009087000000000001
2264,2.49031,0.014969699999999999,0.0007753,-0.0007753
2265,2.4913,0.013462400000000001,0.0008843,-0.0008843
2266,2.49229,0.013750199999999999,0.0007942000000000001,-0.0007942000000000001
2267,2.49328,0.014750399999999999,0.0009215,-0.0009215
2268,2.49427,0.0137447,0.0008687,-0.0008687
2269,2.49526,0.016611,0.0008447000000000001,-0.0008447000000000001
2270,2.49625,0.0142214,0.0008828999999999999,-0.0008828999999999999
2271,2.49724,0.0155426,0.0009384,-0.0009384
2272,2.49823,0.015996,0.000852,-0.000852
2273,2.49922,0.0154653,0.0008985,-0.0008985
2274,2.5002,0.013844200000000001,0.000788,-0.000788
2275,2.50119,0.0152887,0.0009109000000000001,-0.0009109000000000001
2276,2.50218,0.0136038,0.0008602999999999999,-0.0008602999999999999
2277,2.50317,0.0139767,0.0009126,-0.0009126
2278,2.50416,0.0111212,0.0009659,-0.0009659
2279,2.50515,0.0124891,0.0009689000000000001,-0.0009689000000000001
2280,2.50614,0.014554000000000001,0.0008729000000000001,-0.0008729000000000001
2281,2.50713,0.0149879,0.000962,-0.000962
2282,2.50812,0.013713,0.0009499,-0.0009499
2283,2.50911,0.014821500000000001,0.0008788,-0.0008788
2284,2.5101,0.0143014,0.0009277,-0.0009277
2285,2.51109,0.0144154,0.0009168,-0.0009168
2286,2.51208,0.0173156,0.000898,-0.000898
2287,2.51307,0.0148137,0.0009529,-0.0009529
2288,2.51406,0.0179802,0.0010485,-0.0010485
2289,2.51504,0.0130407,0.0008914,-0.0008914
2290,2.51603,0.014974000000000001,0.0009845,-0.0009845
2291,2.51702,0.0154471,0.0009227,-0.0009227
2292,2.51801,0.0162752,0.0009998,-0.0009998
2293,2.519,0.0139486,0.0009468,-0.0009468
2294,2.51999,0.0157031,0.0009310000000000001,-0.0009310000000000001
2295,2.52098,0.0132551,0.0009224000000000001,-0.0009224000000000001
2296,2.52197,0.0124202,0.0009055000000000001,-0.0009055000000000001
2297,2.52296,0.0138267,0.0009651999999999999,-0.0009651999999999999
2298,2.52395,0.016197,0.0008525000000000001,-0.0008525000000000001
2299,2.52494,0.0174057,0.0008885,-0.0008885
2300,2.52593,0.014783,0.0009057,-0.0009057
2301,2.52692,0.0153064,0.0009562,-0.0009562
2302,2.52791,0.0130104,0.0008883000000000001,-0.0008883000000000001
2303,2.5289,0.0146024,0.0009557000000000001,-0.0009557000000000001
2304,2.52989,0.013747,0.0008536,-0.0008536
2305,2.53088,0.0134932,0.0008873,-0.0008873
2306,2.53187,0.0146932,0.0009073000000000001,-0.0009073000000000001
2307,2.53286,0.0153172,0.0009635000000000001,-0.0009635000000000001
2308,2.53385,0.014451,0.000845,-0.000845
2309,2.53485,0.0158344,0.0008231,-0.0008231
2310,2.53584,0.0135209,0.0009761,-0.0009761
2311,2.53683,0.01754,0.0010001,-0.0010001
2312,2.53782,0.0135513,0.0009448,-0.0009448
2313,2.53881,0.0164581,0.0010146,-0.0010146
2314,2.5398,0.013580000000000002,0.0009223,-0.0009223
2315,2.54079,0.0136193,0.0009511,-0.0009511
2316,2.54178,0.015352699999999999,0.001005,-0.001005
2317,2.54277,0.0160075,0.0010289,-0.0010289
2318,2.54376,0.0151835,0.0009477,-0.0009477
2319,2.54475,0.0157948,0.0010415,-0.0010415
2320,2.54574,0.015451999999999999,0.0008619000000000001,-0.0008619000000000001
2321,2.54673,0.0147982,0.0009706,-0.0009706
2322,2.54772,0.015616399999999999,0.000888,-0.000888
2323,2.54872,0.0161021,0.0009712999999999999,-0.0009712999999999999
2324,2.54971,0.0149421,0.0009436000000000001,-0.0009436000000000001
2325,2.5507,0.0129734,0.0008763999999999999,-0.0008763999999999999
2326,2.55169,0.012001999999999999,0.0009559,-0.0009559
2327,2.55268,0.0130517,0.0009832,-0.0009832
2328,2.55367,0.0155293,0.0009876,-0.0009876
2329,2.55466,0.015661,0.0009895,-0.0009895
2330,2.55565,0.0159142,0.0009268,-0.0009268
2331,2.55664,0.014198800000000001,0.0008819,-0.0008819
2332,2.55764,0.0156198,0.0010053,-0.0010053
2333,2.55863,0.014760200000000001,0.0009907000000000002,-0.0009907000000000002
2334,2.55962,0.015713500000000002,0.0009922,-0.0009922
2335,2.56061,0.0154008,0.0008191,-0.0008191
2336,2.5616,0.014505500000000001,0.0010247000000000001,-0.0010247000000000001
2337,2.56259,0.0164012,0.0009432,-0.0009432
2338,2.56359,0.014820700000000001,0.0010168,-0.0010168
2339,2.56458,0.014697,0.0009603000000000001,-0.0009603000000000001
2340,2.56557,0.0133042,0.0010313,-0.0010313
2341,2.56656,0.0167994,0.0009697999999999999,-0.0009697999999999999
2342,2.56755,0.011921500000000002,0.0009407,-0.0009407
2343,2.56854,0.015948,0.0009082999999999999,-0.0009082999999999999
2344,2.56954,0.014682599999999999,0.0010024,-0.0010024
2345,2.57053,0.0135586,0.0010159,-0.0010159
2346,2.57152,0.0129503,0.0009903000000000002,-0.0009903000000000002
2347,2.57251,0.015613600000000002,0.0009350000000000001,-0.0009350000000000001
2348,2.5735,0.014296,0.0009103000000000001,-0.0009103000000000001
2349,2.5745,0.013871,0.001038,-0.001038
2350,2.57549,0.015517600000000001,0.0009031,-0.0009031
